YouTube,#genre#
歌舞伎町 ライブ ちゃんねる 2『 Kabukicho Live Channel II 』,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=gFRtAAmiFbE
neoguru,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=czV_hXEMk8M
桃園智慧旅遊雲 Taoyuan Travel,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=tD_a03trUvE
Amazing Taitung 台東就醬玩,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=q3KJt-SZc2s
宗教法人 浅草寺 公式チャンネル (Sensoji Temple),http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=nOk4cd0kkp8
JAPAN 4K,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=cH7VBI4QQzA
Japan Walk,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=gC4dJGHWwDU
STV札幌テレビ放送 公式,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=bQMP7-GzdIQ
Cal Falcons,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=7nvCVS2TRRk
Melbourne Luxury Accommodation,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=l_8DrACHpwY
ABC13 Houston,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=fix2LD9onS0
TeNY新潟一番ニュース,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=IQms8zArI7w
Sydney Live Camera,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=sWWCy2WCjRA
FourSeasons BuenosAires,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=if91GyWP3zQ
See Transylvania,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=8hgQsI1CfsY
Sydney Live Camera,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=KPrrWB1eo1I
Taipei Travel Live Cam  台北觀光即時影像 ,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=Ndo_8RuefH4
Our Planet 4K,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=h-mRJ7XwOKQ
Taipei Travel Live Cam  台北觀光即時影像 ,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=fP4ecxfsJos
Explore Africa,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=DsNtwGJXTTs
Mittarfeqarfiit,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=IZhDwv4dz0g
LIVE Trains,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=gpSR9c0p6lI
Tim Janis,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=dXIyMS61B68
City of Coldwater MI,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=ByED80IKdIU
Amsterdam Live,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=PyNuRpZOtAY
Love YourSelf,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=qpk2F4gI0Ys
Explore Live Nature Cams,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=g_L1Ay8P244
NASASpaceflight,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=cOmmvhDQ2HM
Bouwwebcam - live stream & timelapse video,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=1phWWCgzXgM
Salt Lake Sunset,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=ymaZB3c3DT4
PTZtv,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=WBvHHNXXeqw
Explore Birds Bats Bees,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=IVmL3diwJuw
Scenari Digitali,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=V8bAmLhlHQ4
PeaceBridgeAuthority,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=dvmRgN1FMK0
Alpengasthof Tannenalm,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=qwjt-gnItvg
inosak,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=7agE233fpM4
12K Scenic Relaxation,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=vQP8AwAFzI8
DELTATECH Calgary,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=MwcqP3ta6RI
12K Scenic Relaxation,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=1cQoYBb0Xow
12K Scenic Relaxation,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=Rse-E5tARaY
Relaxation Film,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=1lfZqksTVOU
FOBBV CAM,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=B4-L2nfGcuE
Taipei Travel Live Cam  台北觀光即時影像 ,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=uvwfYzwY8tg
Open Heart Music - Helios 4K,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=TAhHaHsDTkk
Explore Africa,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=pZZst4BOpVI
SlowTV,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=gvxM3fr1tWc
City of Hollywood,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=cmkAbDUEoyA
Live from Iceland,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=Flb8X7QQQKI
PARIS TV,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=PnjX0u6B1yA
HANS NATUURKANAAL,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=D1VM6V6wmU0
Bottercourant,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=UWZNkLXKDpo
大玩台中-臺中觀光旅遊局,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=lhXXhDyjFtI
澳門特別行政區政府市政署IAM,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=ctYalRx7kY4
NASASpaceflight,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=Jm8wRjD3xVA
JDQ-地震情報,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=HXGANE2pRrA
momo購物一台 CH48,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=_pZQ1Lk0xMA
momo購物二台 CH35,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=xbNWkUyxQGM
Live東森購物台,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=ViJ3XiN6Q3M
Live東森購物台,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=Z50JFuNgvB0
Live東森購物台,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=u0NYyH3ZesE
Live東森購物台,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=_Vlzn9qAHD4
HSNtv,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=1ph8qQnjXts
QVCtv,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=UqFzfqlb60g
QVCtv,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=Qt2c93O1p_c
QVCtv,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=_v_wMS-uACE
HSNtv,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=q-BvtDrTnxc
STEEZYASFUCK,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=lP26UCnoH9s
CHANNEL21online,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=0Vz3bK6K0f4
民視戲劇館 Formosa TV Dramas,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=298QROP4xe0
中視經典綜藝,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=ADDSmXoPDY8
Radio Hits Music,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=uNd5kvrGHjk
愛爾達綜合台,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=Ul9z5eUphFY
愛爾達綜合台,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=I7yYOp7Tqdw
愛爾達綜合台,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=yh3ZLBl7kt0
愛爾達綜合台,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=iOxw4bgNxa4
愛爾達綜合台,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=6st08Em5RbM
Explore Bears & Bison,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=3szkFHfr6sA
台灣地震監視,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=Owke6Quk7T0
豬哥會社,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=htGDPsz2BYI
Kitten Academy,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=R7vrbiDi0Tc
愛爾達影劇台,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=be6L9zpVqw4
愛爾達影劇台,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=FdoVTSTSMho
12K Scenic Relaxation,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=vQP8AwAFzI8
飢餓遊戲Hunger Games,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=A98LJq71BZg
華視綜藝頻道,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=IsFtLpSuf_g
Eight FM,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=o1ipHJUfFTM
民視戲劇館 Formosa TV Dramas,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=hbm8Uov-YOE
民視戲劇館 Formosa TV Dramas,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=dZNl1pqkPuA
大陸尋奇,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=fl1iFkAWcVU
愛爾達綜合台,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=Vu_eDZF3PXU
民視戲劇館 Formosa TV Dramas,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=wJ5i4x9_kEY
台視時光機 ,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=W1pHB9VGjrw
台視時光機 ,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=SoXyBzGajJQ
中視經典戲劇,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=jkF7cseHZ5s
不良林,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=uSkT4MwpCYA
GTV DRAMA 八大劇樂部,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=u1uU2AzsD0k
台灣啟示錄,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=5TRvk38m59M
GTV DRAMA 八大劇樂部,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=hcxLMIfxi0A
龍華電視,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=UrBH5NwAAB8
三立華劇 SET Drama,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=XrLUbJJ3S2M
三立華劇 SET Drama,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=he_Zx7smZqk
GTV DRAMA 八大劇樂部,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=mkZRq57c438
Arise News,http://127.0.0.1:9978/proxy?do=yt&proxy=127.0.0.1:10072&url=https://www.youtube.com/watch?v=nvvLD5TNAwQ
